Customer ID,AverageAmount,TotalAmount,TimeDiff,R,F,M,Cluster
12858.0,3.186315789473684,121.08,8.054054054054054,3.0,2.0,1.11915,3
12859.0,27.38571428571429,575.1,0.0,3.0,1.0,0.5725,1
12860.0,3.38875,54.22,0.0,3.0,1.0,0.4211999999999999,1
12861.0,17.0625,68.25,0.0,3.0,1.0,0.24,1
12862.0,7.51618320610687,984.62,0.5307692307692308,3.0,2.0,1.70845,3
12863.0,56.6438775510204,2775.55,11.104166666666666,1.35,3.0,1.258725,0
12864.0,42.79571428571428,299.57,61.5,2.522222222222222,2.0,0.0472999999999999,3
12867.0,7.317648165569143,7778.66,0.6487758945386064,0.8333333333333334,3.0,3.0,2
12868.0,15.251940298507463,2043.76,1.533834586466165,3.0,3.0,1.626,3
12869.0,9.126216216216216,337.67,0.0,3.0,1.0,0.9532,1
12870.0,17.495263157894737,1662.05,2.734042553191489,3.0,2.6666666666666665,1.8461,3
12871.0,41.33444444444444,744.02,20.88235294117647,1.8833333333333333,2.333333333333333,0.5056,3
12872.0,8.274772727272728,3276.81,1.0227848101265822,3.0,3.0,3.0,2
12873.0,57.92285714285714,2027.3,11.735294117647058,3.0,2.333333333333333,1.050825,3
12875.0,169.62375,1356.99,79.0,2.577777777777777,3.0,0.0301,3
12877.0,10.737737226277371,2942.14,2.4761904761904763,0.1,3.0,2.08646,2
12878.0,17.176326530612243,841.64,5.145833333333333,0.5666666666666667,2.333333333333333,0.9803,0
12879.0,46.04749999999999,552.5699999999999,4.181818181818182,1.2333333333333334,2.6666666666666665,0.2422,0
12880.0,17.781388888888888,640.13,5.485714285714286,3.0,2.0,1.12105,3
12881.0,42.57142857142857,298.0,0.0,3.0,1.0,1.327,1
12882.0,112.54153846153848,1463.04,2.0,0.2666666666666666,2.0,0.8369,0
12883.0,16.749285714285715,703.47,1.5609756097560976,0.8,2.6666666666666665,1.372325,0
12884.0,44.15,309.05,0.0,1.95,1.0,1.029725,1
12885.0,16.087083333333332,1158.27,0.8450704225352113,1.5333333333333332,2.6666666666666665,1.43015,0
12886.0,15.7103488372093,1351.09,1.776470588235294,1.6166666666666667,2.333333333333333,1.555175,0
12887.0,17.107692307692307,222.4,0.0,3.0,1.0,0.6165,1
12888.0,44.82428571428572,313.77,6.5,3.0,2.6666666666666665,0.4152999999999999,3
12889.0,13.542962962962964,365.66,4.576923076923077,3.0,3.0,1.093075,3
12890.0,5.229777777777778,706.02,2.708955223880597,0.7666666666666667,2.0,1.4097499999999998,0
12891.0,68.29166666666667,819.5,42.63636363636363,3.0,3.0,0.0464,3
12892.0,14.632222222222222,263.38,0.0,3.0,1.0,0.5958,1
12893.0,5.695161290322581,176.55,0.0,1.0,1.0,0.6853,1
12894.0,7.492857142857143,157.35,0.0,3.0,1.0,1.04575,1
12895.0,14.470833333333331,347.3,1.9130434782608696,1.1833333333333331,2.333333333333333,0.794,0
12897.0,36.73214285714285,514.25,26.0,3.0,2.6666666666666665,0.5285,3
12898.0,10.970740740740744,296.21000000000004,7.5,3.0,2.0,0.6412,3
12899.0,21.552941176470583,366.4,0.0,3.0,1.0,0.8614999999999999,1
12900.0,26.179230769230767,340.33,0.0,3.0,1.0,0.4701999999999999,1
12901.0,130.3448,16293.1,2.0,0.2666666666666666,3.0,1.222975,0
12902.0,13.868,138.68,0.0,3.0,1.0,0.5619,1
12903.0,20.33,833.53,0.0,3.0,1.0,0.9359,1
12904.0,6.986760563380281,496.06,2.2,0.5666666666666667,2.0,1.301075,0
12905.0,18.396727272727272,1011.82,1.9444444444444444,3.0,2.333333333333333,1.2467000000000004,3
12906.0,46.34619047619047,2919.81,1.064516129032258,0.3666666666666666,3.0,1.151925,0
12907.0,15.184827586206897,440.36,9.178571428571429,3.0,2.333333333333333,1.126025,3
12908.0,181.7142857142857,1272.0,94.83333333333331,1.4666666666666668,3.0,0.038,0
12909.0,18.064107142857143,3034.77,3.6407185628742513,1.15,3.0,2.6568,2
12910.0,41.64507246376812,5747.02,4.328467153284672,0.7333333333333333,3.0,1.414775,0
12911.0,6.998813559322034,1651.72,0.0,3.0,1.0,2.4964,1
12912.0,69.2625,1662.3,1.5217391304347827,0.0666666666666666,3.0,0.6526000000000001,0
12913.0,68.29608695652173,6283.24,8.010989010989011,0.1333333333333333,3.0,1.4627750000000004,0
12914.0,24.886666666666667,223.98,0.0,3.0,1.0,0.103,1
12915.0,13.01764705882353,885.2,6.507462686567164,2.6444444444444444,3.0,1.6348,3
12916.0,25.60879310344828,4455.93,3.132947976878613,2.533333333333333,3.0,2.53438,2
12917.0,81.68867924528301,4329.5,11.538461538461538,2.411111111111111,3.0,1.246125,3
12919.0,25.02769230769231,1301.44,3.117647058823529,0.2333333333333333,3.0,1.1103,0
12920.0,8.248135593220338,486.64,12.189655172413794,0.5333333333333333,2.6666666666666665,1.209,0
12921.0,21.52926442612556,33951.65,0.4422588832487309,0.1,3.0,3.0,2
12922.0,14.477857142857143,405.38,0.0,2.7777777777777777,1.0,0.4558,1
12923.0,12.840333333333332,770.42,8.64406779661017,1.55,2.333333333333333,1.2864,0
12924.0,31.883552631578947,2423.15,8.493333333333334,1.95,3.0,1.23675,0
12925.0,14.5866,729.3299999999999,12.0,0.1333333333333333,2.333333333333333,1.014625,0
12926.0,5.816679389312977,1523.97,1.1992337164750957,3.0,2.6666666666666665,2.3288800000000003,2
12927.0,17.937272727272727,197.31,0.0,3.0,1.0,0.3114,1
12928.0,24.04966480446928,4304.89,2.853932584269663,1.0666666666666669,3.0,1.6126999999999998,0
12929.0,11.677777777777775,105.1,23.625,2.344444444444445,2.0,0.6970000000000001,3
12930.0,15.18148148148148,409.9,3.5384615384615383,1.7833333333333332,2.6666666666666665,0.8077,0
12931.0,252.83570921985816,71299.67,2.448398576512456,0.7,3.0,2.04916,2
12932.0,17.87957894736842,1698.56,1.3297872340425532,3.0,3.0,1.2430750000000002,3
12933.0,5.3818430034129685,1576.88,2.404109589041096,0.7666666666666667,3.0,2.81554,2
12934.0,90.825,181.65,0.0,3.0,1.0,0.8334,1
12935.0,16.08465384615385,4182.01,2.305019305019305,0.0333333333333333,3.0,2.37984,2
12936.0,16.077777777777776,1012.9,0.967741935483871,0.5333333333333333,3.0,1.071525,0
12937.0,14.274700460829491,3097.61,3.324074074074074,0.4666666666666667,3.0,2.02436,2
12938.0,12.682222222222222,114.14,0.0,0.8333333333333334,1.0,0.1144,1
12939.0,293.7767441860465,25264.8,7.364705882352941,1.55,3.0,1.308475,0
12940.0,8.624400000000001,862.44,0.4141414141414141,1.25,2.666666666666666,1.76475,0
12941.0,13.981111111111112,377.49,0.0,3.0,1.0,0.4443999999999999,1
12942.0,9.651428571428571,675.6,3.391304347826087,2.4444444444444446,2.333333333333333,1.5051,3
12943.0,18.11111111111111,489.0,11.653846153846152,3.0,2.6666666666666665,1.088125,3
12944.0,20.15033333333333,604.51,11.0,1.0833333333333333,2.0,0.9566,0
12945.0,17.64921568627451,900.11,7.34,3.0,2.0,1.223575,3
12946.0,16.2225,324.45,0.0,3.0,1.0,0.6635,1
12947.0,13.663009708737864,1407.29,2.215686274509804,2.588888888888889,3.0,1.847425,3
12948.0,18.158897637795278,2306.18,5.690476190476191,0.5,3.0,1.6562,0
12949.0,21.22896551724138,15391.0,0.962707182320442,1.0,3.0,3.0,2
12950.0,80.1304347826087,1843.0,0.9545454545454546,0.0333333333333333,2.333333333333333,0.3195,0
12951.0,15.743383084577117,3164.42,3.4,0.2666666666666666,3.0,2.16986,2
12952.0,17.285500000000003,1382.84,0.8987341772151899,0.1666666666666666,3.0,1.56475,0
12953.0,17.266875000000002,828.8100000000001,10.893617021276595,0.3,2.0,1.3584000000000005,0
12954.0,16.244999999999997,162.45,0.0,3.0,1.0,0.3115,1
12955.0,25.87027322404372,4734.26,1.434065934065934,0.0,3.0,1.52735,0
12956.0,12.42595238095238,521.89,10.146341463414634,3.0,2.6666666666666665,1.063075,3
12957.0,17.25684,8628.42,1.434869739478958,0.1,3.0,3.0,2
12958.0,9.537551020408165,467.34,3.7916666666666665,3.0,2.0,1.278975,3
12959.0,14.816666666666666,133.35,26.625,3.0,2.0,0.48,3
12960.0,18.886714285714284,1322.07,3.550724637681159,3.0,2.6666666666666665,1.1103,3
12961.0,5.29975,211.99,0.0,3.0,1.0,0.6505,1
12962.0,16.649375,266.39,7.066666666666666,0.2,2.0,0.4777,0
12963.0,17.38668508287293,3146.99,2.8,0.2333333333333333,3.0,2.2039,2
12964.0,5.086153846153847,132.24,0.0,3.0,1.0,0.9417,1
12965.0,7.1278703703703705,769.8100000000001,0.0,1.9666666666666668,1.0,1.74315,1
12966.0,16.018,160.18,0.0,0.3,1.0,0.3423,1
12967.0,31.295822784810124,2472.37,4.833333333333333,0.0666666666666666,3.0,1.69375,0
12968.0,27.19,135.95,0.0,2.2333333333333334,1.0,0.1644999999999999,1
12969.0,24.49,122.45,0.0,3.0,1.0,0.2294999999999999,1
12970.0,4.213333333333333,1453.6,2.113372093023256,0.2,3.0,2.5074,2
12971.0,37.0183698296837,15214.55,1.6365853658536584,0.1,3.0,3.0,2
12972.0,13.128823529411765,1115.95,2.9166666666666665,3.0,3.0,1.45505,3
12973.0,64.25833333333334,385.55,0.0,3.0,1.0,1.175625,1
12974.0,12.7796875,408.95,11.838709677419354,3.0,2.0,1.1839,3
12975.0,16.89822033898305,1993.99,2.5641025641025643,3.0,3.0,2.18122,2
12976.0,20.495974025974025,3156.38,2.947712418300654,3.0,3.0,1.343325,3
12977.0,8.86,513.88,6.2105263157894735,2.7222222222222223,2.6666666666666665,1.5991,3
12978.0,15.219939024390245,2496.07,2.104294478527607,3.0,3.0,1.8254,3
12980.0,269.65067796610174,15909.39,9.827586206896552,2.7222222222222223,3.0,2.81398,2
12981.0,18.611,372.22,5.421052631578948,0.9666666666666666,2.0,0.3247,0
12982.0,11.972523364485982,2562.12,1.6854460093896713,3.0,3.0,2.2705,2
12983.0,16.336000000000002,490.08,0.0,3.0,1.0,0.3239,1
12984.0,24.375,97.5,0.0,0.6,1.0,0.154,1
12985.0,15.584871794871797,1215.62,0.3506493506493506,0.0,2.333333333333333,1.1146,0
12986.0,14.172624113475178,1998.34,2.0,3.0,3.0,2.05308,2
12987.0,19.095735294117645,1298.51,9.134328358208956,1.7166666666666668,3.0,1.5992000000000002,0
12988.0,6.094216867469879,505.82,0.0,3.0,1.0,1.638475,1
12989.0,122.3504761904762,12846.8,6.855769230769231,0.0666666666666666,3.0,1.57885,0
12990.0,35.388888888888886,955.5,22.46153846153846,1.0,3.0,0.5395,0
12991.0,16.996000000000002,764.82,8.318181818181818,0.7333333333333333,2.333333333333333,1.205,0
12992.0,15.558333333333335,93.35,0.0,3.0,1.0,0.273,1
12993.0,14.527560975609756,1191.26,7.802469135802469,0.7333333333333333,3.0,1.225125,0
12994.0,12.35917808219178,902.22,3.6527777777777777,0.1,3.0,1.512025,0
12995.0,40.144,200.72,1.75,1.7833333333333332,2.0,0.0799,3
12996.0,16.15909090909091,355.5,0.0,3.0,1.0,1.06525,1
12997.0,17.06702479338843,2065.11,5.766666666666667,0.7,3.0,1.622125,0
12998.0,14.711147540983609,897.38,2.6666666666666665,3.0,2.6666666666666665,0.9576,3
12999.0,16.28142857142857,455.88,1.7777777777777777,3.0,2.333333333333333,0.7138,3
13000.0,14.846153846153848,965.0,9.640625,2.1777777777777776,3.0,1.35235,0
13001.0,23.53588235294118,24006.6,0.7006869479882237,0.1,3.0,3.0,2
13002.0,18.00565217391304,414.13,5.2727272727272725,3.0,2.333333333333333,0.7227,3
13003.0,24.84166666666667,149.05,21.6,2.1666666666666665,2.333333333333333,0.135,3
13004.0,13.003488914819137,11143.99,0.8084112149532711,0.3666666666666666,3.0,3.0,2
13005.0,15.583833333333333,935.03,4.745762711864407,2.9222222222222225,3.0,1.459925,3
13006.0,20.3925,81.57,0.0,1.4166666666666667,1.0,0.2118,1
13007.0,15.931818181818182,175.25,0.0,3.0,1.0,0.6595,1
13008.0,13.93025641025641,543.28,10.447368421052632,3.0,3.0,0.9207,3
13009.0,58.5,234.0,0.0,3.0,1.0,0.078,1
13010.0,27.51,330.12,24.90909090909091,3.0,2.0,0.2141,3
13011.0,16.85,50.55,0.0,3.0,1.0,0.1265,1
13012.0,14.805632183908047,2576.1800000000003,3.3236994219653178,0.2666666666666666,3.0,2.10948,2
13013.0,22.5989387755102,11073.48,1.4519427402862983,0.0,3.0,3.0,2
13014.0,21.57367768595041,5220.83,1.7551867219917012,0.0666666666666666,3.0,3.0,2
13015.0,18.04212290502793,6459.08,1.5182072829131652,1.3666666666666667,3.0,3.0,2
13016.0,16.806170212765956,789.89,1.065217391304348,1.6999999999999995,2.333333333333333,1.12285,0
13018.0,16.07724422442244,9742.81,1.024793388429752,0.5,3.0,3.0,2
13019.0,21.279824561403508,1212.95,6.267857142857143,3.0,3.0,1.37235,3
13020.0,14.451428571428572,606.96,2.658536585365854,3.0,3.0,1.0994,3
13021.0,18.13833962264151,4806.66,2.727272727272727,0.1,3.0,2.97732,2
13023.0,19.06618421052632,1449.03,6.173333333333333,1.55,2.333333333333333,1.737325,0
13024.0,15.747647058823528,535.42,3.5454545454545454,3.0,2.333333333333333,1.175925,3
13025.0,24.876153846153844,323.39,0.0,3.0,1.0,0.2784,1
13026.0,19.65255813953488,1690.12,8.458823529411765,0.0,3.0,1.0096,0
13027.0,191.59550561797752,17052.0,6.386363636363637,2.2555555555555555,3.0,1.0646,3
13028.0,14.035744680851062,659.68,0.4782608695652174,0.7333333333333332,2.333333333333333,0.4726999999999999,0
13029.0,113.37058823529412,1927.3,30.625,1.0,3.0,1.090825,0
13030.0,8.178695652173912,752.4399999999999,3.912087912087912,0.3333333333333333,2.0,1.5119,0
13031.0,8.090515970515971,3292.84,0.3571428571428571,3.0,3.0,3.0,2
13032.0,13.037383177570094,2790.0,1.9624413145539903,1.1333333333333333,3.0,2.46104,2
13033.0,16.965384615384615,220.55,6.0,3.0,2.0,0.331,3
13034.0,17.200454545454548,756.82,8.023255813953488,1.4,2.333333333333333,1.049425,0
13035.0,29.532222222222224,1328.95,8.454545454545455,1.45,2.6666666666666665,0.8968,0
13036.0,51.18333333333334,307.1,0.0,3.0,1.0,0.5795,1
13037.0,15.944190871369296,3842.55,2.4625,2.522222222222222,3.0,2.72234,2
13038.0,32.445,908.46,7.74074074074074,1.8166666666666669,2.333333333333333,0.7723000000000001,3
13039.0,18.37690909090909,1010.73,2.5185185185185186,3.0,2.6666666666666665,1.5054750000000003,3
13040.0,15.743953488372092,676.99,0.5714285714285714,0.2666666666666666,2.0,1.051425,0
13041.0,22.832285714285717,799.13,4.0588235294117645,3.0,2.6666666666666665,1.084675,3
13042.0,7.864,1454.84,0.7934782608695652,3.0,2.6666666666666665,2.16146,3
13043.0,33.683571428571426,471.57,1.4615384615384617,3.0,2.0,0.8878999999999999,3
13044.0,11.527153110047848,4818.35,0.9664268585131894,3.0,3.0,3.0,2
13045.0,17.976,808.92,8.772727272727273,2.088888888888889,2.333333333333333,1.0815,3
13046.0,16.950892857142858,949.25,7.727272727272727,1.0,2.333333333333333,1.4486,0
13047.0,19.05903529411765,8100.09,1.5919811320754718,1.0166666666666666,3.0,3.0,2
13048.0,14.815111111111111,4000.08,2.4646840148698885,0.4333333333333333,3.0,2.05962,2
13049.0,49.43357142857143,1384.14,12.407407407407408,1.55,3.0,0.8581,0
13050.0,11.217641878669276,11464.43,0.6718903036238981,0.2666666666666666,3.0,3.0,2
13051.0,38.95,155.8,13.333333333333334,3.0,2.0,0.2145,3
13052.0,12.577943548387095,3119.33,1.777327935222672,3.0,3.0,2.80114,2
13053.0,7.508823529411765,127.65,0.0,3.0,1.0,0.5275,1
13055.0,14.509556962025314,2292.51,2.3184713375796178,1.55,3.0,1.661675,0
13056.0,11.025263157894736,209.48,0.0,3.0,1.0,0.9074,1
13057.0,12.577142857142857,528.24,2.463414634146341,3.0,2.6666666666666665,1.10185,3
13058.0,33.925000000000004,271.40000000000003,18.0,0.8,2.333333333333333,0.466,0
13059.0,11.249850746268658,2261.2200000000003,1.82,3.0,3.0,2.79374,2
13060.0,20.502,307.53,0.0,3.0,1.0,0.5974,1
13061.0,24.861,248.61,0.0,1.6833333333333331,1.0,0.3403,1
13062.0,31.543636363636367,346.98,0.0,3.0,1.0,0.7500999999999999,1
13063.0,15.7,188.4,0.0,3.0,1.0,0.275,1
13064.0,17.923010752688175,1666.84,6.260869565217392,0.4,3.0,1.879775,0
13065.0,16.66825396825397,1050.1,2.774193548387097,3.0,3.0,1.422925,3
13066.0,8.793877551020408,430.9,0.1458333333333333,0.7666666666666667,2.333333333333333,1.180675,0
13067.0,15.8909375,508.51,11.709677419354838,1.85,2.333333333333333,1.1155,3
13068.0,172.0,344.0,309.0,0.3,2.0,0.0344,0
13069.0,7.694737327188941,8348.79,0.4870848708487085,0.0,3.0,3.0,2
13070.0,21.254285714285714,743.9,16.0,3.0,3.0,0.7142000000000001,3
13071.0,10.768333333333333,129.22,0.0,3.0,1.0,0.4926999999999999,1
13072.0,25.307142857142857,177.15,0.0,3.0,1.0,0.2345,1
13073.0,15.484444444444444,418.08,1.0,3.0,2.0,0.9598,3
13074.0,45.428,1362.84,7.275862068965517,3.0,3.0,1.056675,3
13075.0,41.80045454545455,919.61,0.0,2.4333333333333336,1.0,0.4487,1
13076.0,15.044444444444444,135.4,0.0,3.0,1.0,0.3585,1
13077.0,8.05979228486647,2716.15,2.1517857142857144,0.0,3.0,2.3432,2
13078.0,33.57330177514793,28369.44,0.8222748815165877,0.0,3.0,3.0,2
13079.0,24.657647058823528,419.18,25.6875,0.1,3.0,0.5268999999999999,0
13080.0,13.0415,260.83,22.57894736842105,2.977777777777778,3.0,0.6122,3
13081.0,23.752703735144312,55961.37,0.3023354564755838,0.0,3.0,3.0,2
13082.0,54.24567164179105,7268.92,4.37593984962406,2.388888888888889,3.0,1.60275,3
13083.0,17.974090909090908,395.43,20.0,0.1,2.333333333333333,0.6386,0
13084.0,29.1125,116.45,1.3333333333333333,3.0,2.0,0.034,3
13085.0,15.863695652173911,1459.46,6.351648351648351,2.7444444444444445,3.0,3.0,2
13086.0,9.34744680851064,439.33,0.0,3.0,1.0,1.212325,1
13087.0,20.909333333333333,313.64,0.0,3.0,1.0,0.8576999999999999,1
13088.0,11.8055,236.11,0.0,3.0,1.0,0.8312000000000002,1
13089.0,32.407325272780895,109893.24,0.1902654867256637,0.0666666666666666,3.0,3.0,2
13090.0,45.24797872340426,12759.93,1.6832740213523132,0.2666666666666666,3.0,3.0,2
13091.0,-1.0673770491803276,-130.21999999999997,5.859504132231405,0.6666666666666666,3.0,3.0,2
13092.0,17.45504347826087,2007.33,5.175438596491228,1.6666666666666663,3.0,2.1586,2
13093.0,48.5194262295082,53274.33,0.3938012762078395,3.0,3.0,3.0,2
13094.0,56.88514285714287,1990.98,10.617647058823527,0.6666666666666666,3.0,0.4817,0
13095.0,12.4,74.39999999999999,0.0,1.6666666666666667,1.0,0.0416,1
13097.0,12.435966958211855,12796.61,0.6741245136186771,1.0333333333333334,3.0,3.0,2
13098.0,47.37004958677686,28658.88,0.4933774834437086,0.0,3.0,3.0,2
13101.0,13.635294117647058,695.4,8.9,3.0,2.6666666666666665,1.07845,3
13102.0,22.654378818737268,11123.3,1.146938775510204,0.0,3.0,3.0,2
13103.0,21.504242424242424,709.64,16.75,1.15,2.333333333333333,0.7606,0
13104.0,56.97,1709.1,22.27586206896552,0.0666666666666666,3.0,0.6537999999999999,0
13106.0,34.49764705882353,586.46,17.75,2.422222222222222,2.333333333333333,1.292275,3
13107.0,27.03502645502645,5109.62,3.627659574468085,1.2166666666666668,3.0,1.677425,0
13108.0,21.38457142857143,748.46,1.8235294117647056,3.0,2.0,0.4956,3
13109.0,14.967297297297296,1107.58,7.465753424657534,0.0666666666666666,3.0,1.2866,0
13110.0,11.40224409448819,2896.17,2.774703557312253,1.0,3.0,3.0,2
13111.0,26.823333333333338,321.88000000000005,0.0,3.0,1.0,0.2366,1
13112.0,-1.088,-5.44,47.25,3.0,2.333333333333333,0.1347,3
13113.0,33.825916666666664,16236.44,1.2526096033402925,0.0,3.0,3.0,2
13114.0,14.64875,234.38,0.0,3.0,1.0,0.8954000000000001,1
13115.0,16.301363636363636,5379.45,1.945288753799392,0.2666666666666666,3.0,2.7155,2
13116.0,15.651290322580644,485.19,0.7,2.2888888888888888,2.0,1.129,3
13117.0,13.8279754601227,2253.96,3.6666666666666665,0.7,3.0,1.7170000000000003,0
13118.0,15.355921052631578,2334.1,2.741721854304636,0.6333333333333333,3.0,2.30364,2
13119.0,12.263636363636364,134.9,0.0,3.0,1.0,0.1664999999999999,1
13121.0,4.806226415094339,254.73,0.0,3.0,2.0,0.8864,3
13122.0,16.77072727272727,922.39,2.703703703703704,2.033333333333333,2.0,1.112525,3
13123.0,11.261111111111113,506.75,1.2727272727272727,3.0,2.0,1.111675,3
13124.0,16.401625441696112,4641.66,1.0390070921985817,1.9833333333333327,2.6666666666666665,2.7246,2
13125.0,7.431,148.62,0.0,3.0,1.0,0.9103,1
13126.0,14.894858299595144,3679.03,2.5853658536585367,0.1333333333333333,3.0,2.18276,2
13127.0,17.278000000000002,259.17,0.0,1.7833333333333334,1.0,0.4328,1
13129.0,21.204545454545453,233.25,7.7,3.0,2.0,0.2046,3
13130.0,32.0,64.0,0.0,2.033333333333333,1.0,0.045,1
13131.0,21.720331125827816,3279.77,4.28,0.7333333333333333,3.0,1.9667,2
13132.0,25.766666666666666,77.3,0.0,3.0,1.0,0.148,1
13133.0,16.70416666666667,200.45,16.818181818181817,3.0,2.333333333333333,0.6275,3
13134.0,18.9240625,2422.28,2.677165354330709,1.7,3.0,1.8126,0
13135.0,187.30277777777775,3371.45,17.294117647058822,3.0,2.0,0.7392,3
13136.0,17.83011695906433,6097.900000000001,1.9618768328445748,1.3166666666666669,3.0,3.0,2
13137.0,5.406172043010752,7541.61,0.3464849354375897,0.3333333333333333,3.0,3.0,2
13138.0,14.665813953488373,1261.26,4.364705882352941,0.7,3.0,1.44075,0
13139.0,30.460334572490705,8193.83,1.5634328358208955,0.5,3.0,2.68648,2
13140.0,10.046857142857144,1054.92,3.6538461538461537,2.188888888888889,3.0,1.65735,0
13141.0,17.497976744186047,7524.13,1.4825174825174825,1.9,3.0,2.95232,2
13142.0,13.35173913043478,307.09,0.0,0.6,1.0,0.6893,1
13143.0,16.633333333333333,399.2,0.0869565217391304,3.0,2.0,0.657,3
13144.0,22.558333333333334,135.35,19.6,3.0,2.0,0.2789999999999999,3
13145.0,112.477,1124.77,62.11111111111112,1.15,3.0,1.56065,0
13146.0,13.465294117647058,228.91,0.0,0.8333333333333334,1.0,0.3446,1
13147.0,178.20000000000002,712.8000000000001,29.33333333333333,0.3,2.6666666666666665,0.198,0
13148.0,9.863884093711468,7999.610000000001,0.8518518518518519,0.9333333333333336,3.0,3.0,2
13149.0,19.48906976744186,1676.06,3.211764705882353,0.4333333333333333,2.6666666666666665,1.3696,0
13150.0,48.33555555555555,435.02,19.875,3.0,2.6666666666666665,0.7042,3
13151.0,14.610731707317072,2396.16,2.5950920245398774,3.0,3.0,2.7289000000000003,2
13152.0,15.325942028985509,2114.98,2.0072992700729926,3.0,3.0,2.1188,2
13153.0,32.41466666666667,486.22,0.0,0.1666666666666666,1.0,0.1917,1
13154.0,10.28278350515464,997.43,6.145833333333333,2.588888888888889,3.0,2.8586,2
13155.0,12.236428571428572,1370.48,4.099099099099099,1.0333333333333334,3.0,1.517775,0
13156.0,15.255192307692308,1586.54,2.8155339805825244,3.0,2.333333333333333,1.6134,3
13157.0,22.40201581027668,5667.71,2.333333333333333,1.3,3.0,1.923525,2
