CustomerID,MeanQcut,AchatsTotaux
12661.0,2.090909090909091,1782.0
12662.0,5.424581005586592,59580.74
12663.0,6.636363636363637,1297.8
12664.0,8.5,4752.64
12665.0,5.352941176470588,1808.5
12666.0,5.903225806451613,38701.020000000004
12668.0,5.671957671957672,645478.67
12670.0,7.043478260869565,9884.4
12671.0,5.155555555555556,118011.6
12672.0,7.533333333333333,2454.15
12673.0,5.28125,19824.0
12675.0,6.017391304347826,105913.05
12676.0,3.9682539682539684,28662.36
12677.0,5.260869565217392,4157.5
12678.0,3.6869158878504673,875448.51
12681.0,4.80188679245283,747323.44
12682.0,5.384912959381045,307568.94
12683.0,4.582914572864322,130685.58
12686.0,3.142857142857143,623.98
12687.0,4.484126984126984,232643.75
12691.0,6.714285714285714,942.1999999999999
12692.0,6.461538461538462,1442.3500000000001
12693.0,6.666666666666667,18826.13
12694.0,3.617021276595745,44785.38
12695.0,7.375,11877.56
12696.0,4.2,21582.67
12698.0,6.625,5436.0
12699.0,4.926829268292683,26162.510000000002
12701.0,5.0212765957446805,45051.060000000005
12703.0,4.870967741935484,22714.899999999998
12705.0,4.600719424460432,331295.77999999997
12706.0,10.0,-91.89
12708.0,5.839506172839506,45837.49
12709.0,5.283987915407855,562955.5
12711.0,4.75,40652.4
12712.0,6.171052631578948,41220.49
12714.0,4.878718535469107,662679.55
12717.0,6.6875,4446.88
12720.0,4.781609195402299,97708.41
12721.0,6.2,52809.149999999994
12724.0,4.723684210526316,34874.58
12725.0,6.10377358490566,78648.19
12726.0,3.0727272727272728,23130.120000000003
12727.0,5.5,39268.67
12728.0,5.4,3507.6
12730.0,7.404255319148936,38974.75
12731.0,5.378151260504202,199126.38
12733.0,6.0928571428571425,108328.87000000001
12734.0,7.066666666666666,4640.75
12737.0,10.0,3710.5
12738.0,4.181818181818182,1708.85
12739.0,6.607843137254902,71374.81
12741.0,4.375,3711.0499999999997
12742.0,4.088235294117647,80485.34
12744.0,5.700854700854701,188282.56
12745.0,5.043478260869565,7973.92
12746.0,7.15,4291.75
12747.0,7.117283950617284,52385.64
12748.0,4.646904315196998,781221.04
12749.0,7.562874251497006,116974.06999999999
12751.0,4.112903225806452,16632.739999999998
12755.0,4.828828828828829,9960.65
12758.0,5.1,409365.57
12759.0,4.521739130434782,166006.51
12760.0,5.523809523809524,7303.8
12761.0,6.037037037037037,19731.7
12763.0,4.125,5121.28
12765.0,3.9558823529411766,18021.5
12766.0,4.697986577181208,145942.48
12767.0,4.790697674418604,40842.26
12768.0,6.3,0.0
12770.0,6.04,29807.5
12771.0,6.75,4214.7
12773.0,3.5,0.0
12774.0,5.333333333333333,592.2
12775.0,4.933333333333334,2316.84
12776.0,3.75,222.0
12777.0,5.1923076923076925,13505.7
12778.0,3.875,22067.09
12779.0,4.9338235294117645,57591.29
12780.0,4.6,6748.0
12782.0,5.850746268656716,58320.68
12784.0,5.680555555555555,88583.76
12785.0,6.558139534883721,16651.9
12786.0,5.777777777777778,13113.0
12787.0,4.6,9561.48
12788.0,5.884615384615385,3296.4
12789.0,9.5,363.0
12790.0,5.947368421052632,4185.68
12791.0,6.466666666666667,3694.27
12792.0,6.434782608695652,9369.210000000001
12793.0,5.074074074074074,7723.6
12796.0,5.714285714285714,2667.0
12797.0,6.5625,8348.44
12798.0,2.04,38347.25
12799.0,4.666666666666667,3290.25
12800.0,5.529411764705882,9853.789999999999
12801.0,5.745098039215686,53551.049999999996
12802.0,4.728070175438597,63978.95
12803.0,3.8,60104.549999999996
12804.0,4.08955223880597,11332.83
12805.0,5.655172413793103,22269.35
12806.0,4.402985074626866,91856.38
12807.0,5.944444444444445,5225.200000000001
12808.0,5.884615384615385,3905.4
12809.0,7.825396825396825,35357.62
12810.0,4.46875,9853.859999999999
12811.0,6.2,6558.4
12813.0,4.155555555555556,28139.8
12817.0,6.714285714285714,5712.48
12819.0,5.2631578947368425,10269.88
12820.0,4.846153846153846,28249.31
12821.0,4.428571428571429,896.5600000000001
12823.0,9.23076923076923,4742.0
12825.0,7.333333333333333,6401.5
12826.0,4.662337662337662,20256.48
12829.0,5.375,738.4
12831.0,4.846153846153846,1677.24
12835.0,6.2444444444444445,123534.29
12836.0,6.633744855967078,101830.34
12837.0,6.0625,44344.799999999996
12838.0,4.848684210526316,98416.62000000001
12839.0,4.229629629629629,100330.1
12840.0,5.0,32293.239999999998
12841.0,4.848056537102473,63078.13
12842.0,5.428571428571429,5611.4
12843.0,5.89344262295082,43579.42
12844.0,6.509803921568627,8571.93
12846.0,10.0,15.58
12847.0,3.1714285714285713,26787.600000000002
12848.0,6.75,3328.0
12849.0,6.072164948453608,50853.79
12850.0,4.0,660.0
12851.0,5.666666666666667,4468.5
12853.0,5.863013698630137,33287.13
12854.0,5.49375,78772.65
12855.0,5.149253731343284,14878.46
12857.0,5.7631578947368425,56232.0
12858.0,5.62,8691.89
12859.0,5.9523809523809526,12077.1
12860.0,4.294117647058823,942.99
12861.0,7.0,273.0
12862.0,5.56390977443609,67164.12
12863.0,6.069767441860465,21687.0
12864.0,2.0,609.8
12865.0,5.19,91734.72
12866.0,5.378378378378378,12388.4
12867.0,3.2114285714285713,360006.44
12868.0,5.487179487179487,9079.35
12869.0,5.486486486486487,12493.79
12870.0,5.505263157894737,77417.40000000001
12871.0,5.0,2543.66
12872.0,5.389784946236559,108796.20999999999
12873.0,5.903225806451613,26628.9
12874.0,5.081632653061225,22807.28
12875.0,1.5,2027.52
12876.0,4.790697674418604,80170.27
12877.0,4.333333333333333,27850.62
12880.0,6.805555555555555,11625.03
12887.0,6.461538461538462,2891.2000000000003
12889.0,7.62962962962963,2864.43
12890.0,4.333333333333333,19197.600000000002
12891.0,1.0,488.5
12892.0,5.888888888888889,4740.84
12894.0,7.9523809523809526,3304.35
12896.0,9.0,-29.75
12897.0,7.0,1399.3
12898.0,5.125,5060.5599999999995
12899.0,7.117647058823529,6228.799999999999
12900.0,6.153846153846154,4424.29
12903.0,5.195121951219512,34174.729999999996
12905.0,5.709090909090909,28166.34
12907.0,7.448275862068965,6900.9
12908.0,1.0,1026.0
12909.0,4.694444444444445,20733.04
12910.0,4.063492063492063,43411.880000000005
12911.0,5.407258064516129,416756.56
12913.0,6.108695652173913,23216.29
12914.0,2.6666666666666665,2015.82
12915.0,6.966101694915254,15151.199999999999
12916.0,6.87012987012987,49049.45
12917.0,6.9411764705882355,35894.25
12918.0,10.0,-10953.5
12920.0,4.71875,5205.400000000001
12921.0,4.715269804822044,490064.62
12923.0,5.909090909090909,10232.6
12924.0,4.888888888888889,11838.22
12925.0,1.0,176.4
12926.0,5.189781021897811,107935.84000000001
12927.0,4.090909090909091,2170.41
12928.0,4.578947368421052,48809.96
12931.0,4.283333333333333,217772.02000000002
12932.0,4.315789473684211,28421.41
12933.0,6.227979274611399,58266.95
12934.0,9.0,363.3
12935.0,5.576923076923077,41829.86
12937.0,4.505154639175258,36905.7
12939.0,6.589743589743589,72768.59999999999
12941.0,3.5185185185185186,10192.23
12942.0,7.6875,4140.0
12943.0,5.961538461538462,7216.500000000001
12945.0,5.321428571428571,12240.480000000001
12946.0,6.05,6489.0
12947.0,5.235294117647059,5168.68
12948.0,4.0,1142.8799999999999
12949.0,5.58893280632411,628455.91
12951.0,5.492647058823529,35271.4
12953.0,6.161290322580645,15467.76
12954.0,5.3,1624.5
12956.0,4.3478260869565215,3853.7799999999997
12957.0,6.41015625,308618.83
12958.0,6.982456140350878,18769.68
12959.0,5.777777777777778,1190.0
12960.0,4.414285714285715,24771.19
12961.0,3.875,8479.6
12963.0,6.01980198019802,48341.36
12964.0,6.230769230769231,3438.2400000000002
12967.0,5.852459016393443,79296.51999999999
12969.0,5.6,612.25
12970.0,4.482758620689655,83020.07
12971.0,5.1735537190082646,20922.58
12972.0,5.235294117647059,28588.07
12973.0,7.833333333333333,2313.3
12974.0,7.208333333333333,6339.599999999999
12975.0,6.5508474576271185,54524.29
12976.0,3.4015151515151514,50050.76
12977.0,6.26,9237.36
12978.0,5.036585365853658,101946.18000000001
12979.0,4.701754385964913,28953.04
12980.0,8.857142857142858,26506.2
12982.0,5.488888888888889,66331.36
12983.0,2.566666666666667,14702.4
12986.0,6.345070422535211,23765.28
12987.0,6.052631578947368,10043.699999999999
12989.0,5.864864864864865,13408.89
12990.0,5.0,2320.5
12991.0,7.928571428571429,3654.84
12992.0,8.5,560.0999999999999
12993.0,5.090909090909091,11828.26
12996.0,7.045454545454546,7821.0
12997.0,5.333333333333333,13836.539999999999
12998.0,3.360655737704918,17566.92
13000.0,7.264705882352941,15224.65
13001.0,5.242380261248186,588445.54
13002.0,6.4375,2615.7599999999998
13004.0,4.712053571428571,130647.65
13005.0,5.870967741935484,7216.76
13007.0,7.454545454545454,1927.75
13008.0,5.958333333333333,3998.06
13009.0,5.0,936.0
13010.0,3.5,1980.72
13011.0,8.0,151.64999999999998
13012.0,5.1911764705882355,28129.88
13013.0,5.522388059701493,217175.06
13014.0,5.415254237288136,220023.8
13015.0,5.262295081967213,101876.49
13018.0,5.8979591836734695,72242.2
13019.0,7.43859649122807,11531.369999999999
13020.0,6.4523809523809526,14412.73
13021.0,6.128787878787879,41497.11
13022.0,5.6,326.5
13023.0,6.861111111111111,27328.68
13024.0,7.205882352941177,8584.74
13025.0,4.6923076923076925,4204.07
13026.0,3.883720930232558,11678.390000000001
13027.0,1.421875,55764.0
13029.0,7.0,2387.1
13030.0,5.466666666666667,25664.4
13031.0,4.5954022988505745,345854.36
13032.0,5.763888888888889,68868.64
13033.0,5.5,60.0
13034.0,5.555555555555555,2622.81
13035.0,5.2,6634.8
13036.0,8.833333333333334,1842.6000000000001
13037.0,5.875647668393782,82374.16
13039.0,7.8,15741.900000000001
13041.0,6.771428571428571,7143.55
13042.0,5.775,104029.11
13044.0,5.502577319587629,199600.96
13045.0,6.962962962962963,7167.24
13046.0,5.142857142857143,6718.74
13047.0,7.235772357723577,116009.3
13048.0,4.551470588235294,77933.88
13049.0,4.857142857142857,3948.28
13050.0,5.2704,306924.59
13051.0,7.75,317.4
13052.0,6.229787234042553,143339.45
13053.0,6.0,2170.05
13054.0,10.0,-14.0
13055.0,4.1875,86290.3
13056.0,6.368421052631579,3980.12
13057.0,4.372093023255814,13519.19
13059.0,6.862944162436548,65176.74
13063.0,4.833333333333333,2260.8
13064.0,6.76,7056.6
13065.0,7.222222222222222,13105.15
13067.0,8.0,3725.05
13069.0,4.222222222222222,322875.43
13070.0,5.153846153846154,4167.599999999999
13071.0,5.916666666666667,1550.6399999999999
13073.0,5.296296296296297,7051.68
13074.0,6.733333333333333,9393.88
13076.0,7.333333333333333,1218.6000000000001
13077.0,4.380165289256198,75849.7
13078.0,6.64,260092.21
13079.0,5.545454545454546,2189.88
13080.0,7.428571428571429,961.15
13081.0,4.18845872899927,3272718.42
13082.0,4.440677966101695,25499.699999999997
13083.0,1.5,366.72
13084.0,2.0,232.9
13085.0,6.26984126984127,23788.38
13086.0,7.085106382978723,20648.51
13087.0,7.666666666666667,4704.599999999999
13088.0,6.55,4722.200000000001
13089.0,4.937381404174573,1542739.25
13090.0,6.123076923076923,46053.159999999996
13091.0,3.86734693877551,-71001.92
13092.0,7.955056179775281,23505.4
13093.0,5.030818278427205,1082018.42
13094.0,4.25,2081.64
13096.0,10.0,419.7
13097.0,6.241322314049587,313684.06
13100.0,10.0,-1598.67
13101.0,4.767441860465116,8588.130000000001
13102.0,5.927083333333333,86359.28
13103.0,3.96,7244.88
13104.0,5.4,2400.0
13105.0,2.0,72.0
13106.0,4.6,7904.400000000001
13107.0,3.937984496124031,107279.15999999999
13108.0,2.7714285714285714,13460.599999999999
13109.0,5.625,7985.52
13110.0,7.518518518518518,34180.88
13111.0,4.25,3862.56
13112.0,5.0,-2.929999999999996
13113.0,6.4495412844036695,106482.84
13114.0,7.3125,3750.08
13115.0,4.728643216080402,136801.5
13117.0,4.68141592920354,17498.68
13118.0,7.357142857142857,22460.03
13119.0,3.5454545454545454,1483.9
13123.0,5.622222222222222,13953.5
13124.0,5.142857142857143,57715.56
13125.0,6.809523809523809,3329.97
13126.0,5.1440677966101696,35956.5
13128.0,10.0,263.5
13129.0,3.727272727272727,1306.5
13131.0,5.4,72065.4
13133.0,7.8,453.25
13134.0,5.478260869565218,8441.75
13135.0,6.0,4682.65
13136.0,5.849514563106796,164308.05000000002
13137.0,5.040705563093622,456019.32999999996
13138.0,6.4324324324324325,9548.11
13139.0,4.842105263157895,298113.8
13140.0,5.657894736842105,20886.41
13141.0,4.454237288135594,167657.43
13143.0,5.541666666666667,9311.4
13144.0,7.0,73.19999999999999
13145.0,8.5,805.0
13148.0,5.912955465587045,210536.22
13150.0,8.11111111111111,1298.0600000000002
13151.0,7.196261682242991,94513.68000000001
13152.0,6.384057971014493,44584.66
13154.0,5.479166666666667,55111.65
13155.0,5.379746835443038,25236.14
13156.0,5.730769230769231,60841.939999999995
13157.0,3.9878048780487805,195886.26
13158.0,4.523809523809524,6449.52
13161.0,8.653846153846153,9519.38
13162.0,5.0,106067.33
13163.0,9.0,0.0
13164.0,7.5,2070.32
13165.0,2.7142857142857144,3007.76
13166.0,4.678571428571429,13075.44
13167.0,5.6875,5341.12
13168.0,6.326530612244898,27249.88
13169.0,8.8,636.0
13172.0,4.0,69.6
13173.0,5.574162679425838,63412.020000000004
13174.0,5.814180929095355,719699.0599999999
13175.0,5.470588235294118,19598.5
13177.0,6.538461538461538,2986.75
13178.0,4.552204176334107,369265.33999999997
13179.0,4.735294117647059,19458.539999999997
13180.0,6.75,344.4
13181.0,5.7894736842105265,6834.11
13183.0,4.253731343283582,34172.7
13187.0,1.9642857142857142,2523.06
13190.0,5.833333333333333,3292.81
13191.0,4.1525423728813555,9716.71
13192.0,4.96078431372549,60497.149999999994
13194.0,4.428571428571429,2884.56
13195.0,4.653846153846154,8963.76
13196.0,5.1375,38620.29
13197.0,5.368421052631579,7087.19
13198.0,5.763440860215054,69325.02
13199.0,4.561797752808989,22774.59
13201.0,3.9886363636363638,30852.71
13202.0,6.7,15731.619999999999
13203.0,3.690265486725664,42134.48
13204.0,6.228070175438597,55099.619999999995
13205.0,10.0,2803.2
13206.0,4.065068493150685,485443.87
13207.0,9.0,928.1999999999999
13208.0,4.666666666666667,32437.64
13209.0,5.466666666666667,40463.14
13211.0,3.4640522875816995,30795.25
13213.0,4.923076923076923,59562.72
13214.0,3.96943231441048,236817.39
13215.0,2.0,81.6
13217.0,1.0,132.5
13219.0,9.636363636363637,838.5300000000001
13220.0,6.875,16537.6
13222.0,7.0,88.5
13223.0,4.0,1580.88
13225.0,5.741935483870968,120395.67
13226.0,5.75,2451.0
13230.0,4.6510989010989015,201282.75
13231.0,10.0,-355.2
13233.0,4.212121212121212,9432.07
13234.0,5.777777777777778,13477.8
13237.0,8.458333333333334,15432.0
13238.0,5.625,2591.0
13239.0,5.136986301369863,35787.130000000005
13240.0,5.03030303030303,70052.49
13241.0,5.261904761904762,4854.36
13242.0,5.0,2847.0
13243.0,5.067901234567901,32056.570000000003
13245.0,5.724137931034483,16202.880000000001
13246.0,3.4338842975206614,69899.28
13249.0,3.5,1795.04
13250.0,5.761904761904762,2681.22
13251.0,3.84,6317.0
13252.0,6.318181818181818,5828.099999999999
13253.0,4.076923076923077,37608.23
13254.0,4.75,205.64
13255.0,5.631578947368421,4984.45
13257.0,8.333333333333334,1016.45
13258.0,5.0,1346.4
13259.0,6.168776371308017,41647.409999999996
13262.0,7.0256410256410255,7872.41
13263.0,5.57201646090535,77933.3
13264.0,5.2894736842105265,27457.28
13266.0,3.76,46492.96
13267.0,6.192139737991266,74126.86
13269.0,4.4863387978142075,63709.0
13270.0,7.0,590.0
13274.0,5.7894736842105265,6856.150000000001
13275.0,4.28,8533.36
13276.0,5.900452488687783,113780.81
13277.0,3.0,1220.0
13278.0,4.333333333333333,18371.62
13280.0,5.404761904761905,51225.11
13281.0,5.384615384615385,7597.400000000001
13282.0,5.285714285714286,2534.7000000000003
13283.0,5.846153846153846,1878.3
13285.0,5.568181818181818,14395.210000000001
13286.0,6.163265306122449,36010.59
13287.0,5.364864864864865,10577.87
13288.0,6.833333333333333,2189.06
13289.0,6.3125,4927.2
13290.0,10.0,-208.63
13291.0,5.776223776223776,98352.08
13292.0,6.586206896551724,4500.78
13293.0,5.8493150684931505,19129.87
13294.0,4.5,39157.92
13295.0,4.584615384615384,17071.86
13296.0,3.625,6937.19
13297.0,4.7846153846153845,58103.200000000004
13299.0,7.163934426229508,33384.7
13300.0,7.277777777777778,16118.48
13302.0,10.0,190.9
13303.0,6.75,246.88
13304.0,5.848484848484849,17009.09
13305.0,5.672,47598.509999999995
13306.0,2.5,214.6
13307.0,5.714285714285714,2991.2200000000003
13308.0,4.117647058823529,4842.62
13309.0,2.1739130434782608,5740.34
13310.0,6.260869565217392,4750.32
13312.0,6.2,623.75
13313.0,5.061946902654867,34269.8
13315.0,4.363636363636363,6825.719999999999
13316.0,5.134831460674158,92884.2
13317.0,5.983739837398374,95743.81
13319.0,6.459839357429719,230542.64
13320.0,4.333333333333333,14936.650000000001
13324.0,5.403225806451613,25270.829999999998
13326.0,5.461538461538462,3662.88
13327.0,5.616033755274262,130781.58
13329.0,4.097345132743363,88339.01999999999
13330.0,3.830769230769231,36188.89
13331.0,8.0,3148.7999999999997
13333.0,5.0181818181818185,28820.22
13334.0,5.63849765258216,292828.42
13335.0,10.0,-955.06
13337.0,5.288888888888889,136967.49
13338.0,6.434426229508197,73358.8
13340.0,5.580246913580247,204141.22
13342.0,7.5,-28.2
13346.0,4.666666666666667,299.4
13353.0,10.0,-86.55000000000001
13357.0,5.475728155339806,371018.77
13359.0,7.378378378378378,19791.55
13360.0,5.082191780821918,33468.119999999995
13361.0,7.705882352941177,25946.5
13362.0,6.2592592592592595,101801.41
13363.0,5.166666666666667,30717.12
13365.0,10.0,-53.8
13367.0,5.15,10204.0
13368.0,5.166666666666667,10179.4
13369.0,6.142857142857143,4315.92
13370.0,6.409090909090909,29272.18
13371.0,6.126315789473685,107094.94
13373.0,5.36,321057.73000000004
13374.0,6.705882352941177,4211.200000000001
13375.0,5.764705882352941,34461.72
13377.0,6.234567901234568,60264.14
13378.0,10.0,-756.4
13380.0,3.3333333333333335,187.2
13381.0,4.781914893617022,170384.43
13382.0,4.605633802816901,24747.88
13383.0,3.0,305.28
13384.0,4.689655172413793,99061.47
13386.0,4.709677419354839,12429.48
13387.0,4.438356164383562,13829.119999999999
13388.0,5.852941176470588,17290.7
13392.0,3.25,729.12
13393.0,6.410958904109589,27723.61
13394.0,4.764478764478764,103186.44
13395.0,3.4166666666666665,26022.05
13397.0,7.314814814814815,16990.93
13398.0,7.846153846153846,2769.0
13399.0,6.133333333333334,1398.9
13400.0,4.625,7139.19
13401.0,10.0,-1834.14
13402.0,4.842105263157895,17328.739999999998
13403.0,6.166666666666667,463.5
13405.0,6.894736842105263,4055.53
13406.0,5.7,3269.94
13407.0,4.804347826086956,98519.01
13408.0,5.238605898123325,259430.75
13409.0,10.0,-525.65
13410.0,4.826086956521739,7588.46
13412.0,6.823529411764706,16569.9
13413.0,4.288888888888889,2336.47
13414.0,4.878787878787879,9937.76
13415.0,5.379310344827586,38005.56
13416.0,7.428571428571429,1598.1000000000001
13417.0,6.851851851851852,21769.96
13418.0,5.233716475095785,119427.7
13421.0,4.905882352941177,75304.40000000001
13423.0,4.416666666666667,2604.36
13424.0,3.7560975609756095,22895.95
13425.0,4.864077669902913,88624.4
13426.0,4.021505376344086,77500.19
13427.0,3.652173913043478,3326.4
13428.0,3.9285714285714284,17901.17
13431.0,6.25,34359.03
13432.0,4.837837837837838,27493.800000000003
13433.0,7.0,5917.7300000000005
13434.0,5.76,9169.98
13435.0,4.411764705882353,17151.39
13438.0,9.0,46.5
13439.0,4.619469026548672,40452.72
13440.0,6.142857142857143,60816.75
13441.0,4.64,10606.5
13442.0,7.657894736842105,5579.91
13443.0,4.682926829268292,77569.09
13444.0,5.206896551724138,24096.32
13445.0,4.0,1693.3
13446.0,5.359813084112149,68308.69
13448.0,5.6219178082191785,343945.54000000004
13450.0,3.4155844155844157,22451.16
13451.0,4.26,485746.62
13452.0,10.0,139.8
13453.0,6.0,9745.63
13454.0,3.391304347826087,5057.01
13455.0,7.1891891891891895,44909.05
13457.0,4.0,777.21
13458.0,5.300970873786408,123253.54999999999
13459.0,4.410958904109589,42709.06
13461.0,4.589743589743589,42582.8
13462.0,4.935483870967742,19097.25
13463.0,10.0,-158.65
13464.0,6.207207207207207,81253.35
13465.0,4.235294117647059,16996.56
13466.0,5.365853658536586,8354.39
13468.0,6.563063063063063,101487.08
13469.0,4.166666666666667,494.40000000000003
13472.0,5.142857142857143,8291.36
13473.0,6.58,21324.039999999997
13474.0,5.696969696969697,22909.7
